,match_id,p1_ace,p2_ace,p1_shot_winner,p2_shot_winner,p1_double_fault,p2_double_fault,p1_unforced_error,p2_unforced_error,p1_net_point_won,p2_net_point_won,p1_break_point_won,p2_break_point_won,p1_first_serve_in,p2_first_serve_in,p1_first_serve_won,p2_first_serve_won,p1_second_serve_in,p2_second_serve_in,p1_second_serve_won,p2_second_serve_won,p1_forced_error,p2_forced_error,match_winner
167,2011-usopen-1315,23.0,1.0,56.0,17.0,4.0,4.0,38.0,17.0,0.10714285714285714,0.07142857142857142,0.023809523809523808,0.0,0.26785714285714285,0.2261904761904762,0.23214285714285715,0.16666666666666666,0.22023809523809523,0.23214285714285715,0.14285714285714285,0.11904761904761904,16.0,23.0,0
168,2011-usopen-1316,6.0,2.0,36.0,22.0,7.0,4.0,60.0,18.0,0.14432989690721648,0.03608247422680412,0.015463917525773196,0.03608247422680412,0.24742268041237114,0.4020618556701031,0.15463917525773196,0.27835051546391754,0.18556701030927836,0.10309278350515463,0.08762886597938144,0.05670103092783505,27.0,30.0,1
169,2011-usopen-1401,2.0,5.0,13.0,25.0,3.0,5.0,25.0,44.0,0.075,0.085,0.025,0.01,0.345,0.195,0.26,0.155,0.165,0.25,0.095,0.115,38.0,54.0,0
170,2011-usopen-1402,20.0,8.0,54.0,34.0,3.0,8.0,38.0,39.0,0.07829181494661921,0.021352313167259787,0.014234875444839857,0.0,0.2846975088967972,0.30604982206405695,0.21708185053380782,0.22419928825622776,0.1601423487544484,0.20640569395017794,0.12455516014234876,0.11743772241992882,56.0,59.0,0
171,2011-usopen-1403,14.0,2.0,42.0,4.0,1.0,2.0,21.0,23.0,0.1484375,0.046875,0.0546875,0.0,0.3046875,0.3515625,0.2578125,0.140625,0.1484375,0.1640625,0.1015625,0.0859375,17.0,20.0,0
172,2011-usopen-1404,12.0,3.0,51.0,43.0,3.0,4.0,59.0,55.0,0.0891089108910891,0.1782178217821782,0.013201320132013201,0.006600660066006601,0.3102310231023102,0.2739273927392739,0.23102310231023102,0.19801980198019803,0.22112211221122113,0.16831683168316833,0.1353135313531353,0.10891089108910891,44.0,50.0,0
173,2011-usopen-1406,2.0,5.0,19.0,15.0,5.0,3.0,53.0,17.0,0.19607843137254902,0.05228758169934641,0.0196078431372549,0.05228758169934641,0.3006535947712418,0.22875816993464052,0.1437908496732026,0.1568627450980392,0.17647058823529413,0.23529411764705882,0.0784313725490196,0.1437908496732026,22.0,26.0,1
174,2011-usopen-1407,12.0,19.0,49.0,41.0,4.0,2.0,34.0,27.0,0.05045871559633028,0.09174311926605505,0.009174311926605505,0.01834862385321101,0.2798165137614679,0.3440366972477064,0.1926605504587156,0.24770642201834864,0.1834862385321101,0.16055045871559634,0.11467889908256881,0.11467889908256881,42.0,24.0,1
175,2011-usopen-1408,11.0,5.0,34.0,33.0,1.0,4.0,43.0,11.0,0.18562874251497005,0.05389221556886228,0.011976047904191617,0.03592814371257485,0.2994011976047904,0.32335329341317365,0.19760479041916168,0.2634730538922156,0.24550898203592814,0.09580838323353294,0.08383233532934131,0.0658682634730539,24.0,21.0,1
176,2011-usopen-1501,8.0,10.0,36.0,40.0,2.0,5.0,41.0,64.0,0.05106382978723404,0.11063829787234042,0.03404255319148936,0.01702127659574468,0.34893617021276596,0.3021276595744681,0.225531914893617,0.19574468085106383,0.17872340425531916,0.13617021276595745,0.09361702127659574,0.03404255319148936,24.0,29.0,0
177,2011-usopen-1502,5.0,5.0,29.0,17.0,2.0,3.0,30.0,34.0,0.11046511627906977,0.06395348837209303,0.03488372093023256,0.011627906976744186,0.36046511627906974,0.2616279069767442,0.27906976744186046,0.18023255813953487,0.12790697674418605,0.21511627906976744,0.05813953488372093,0.09302325581395349,28.0,33.0,0
178,2011-usopen-1503,17.0,14.0,55.0,47.0,5.0,2.0,54.0,20.0,0.1893939393939394,0.05303030303030303,0.003787878787878788,0.007575757575757576,0.3446969696969697,0.32954545454545453,0.2537878787878788,0.25757575757575757,0.14772727272727273,0.14772727272727273,0.08333333333333333,0.09848484848484848,39.0,48.0,1
179,2011-usopen-1504,8.0,6.0,15.0,35.0,3.0,1.0,25.0,13.0,0.08823529411764706,0.022058823529411766,0.0,0.04411764705882353,0.29411764705882354,0.33088235294117646,0.18382352941176472,0.27941176470588236,0.18382352941176472,0.15441176470588236,0.0661764705882353,0.08823529411764706,24.0,23.0,1
180,2011-usopen-1601,8.0,11.0,48.0,49.0,6.0,4.0,35.0,59.0,0.036065573770491806,0.05901639344262295,0.019672131147540985,0.009836065573770493,0.26885245901639343,0.32786885245901637,0.22295081967213115,0.21967213114754097,0.17049180327868851,0.19672131147540983,0.10491803278688525,0.1180327868852459,59.0,54.0,0
181,2011-usopen-1602,8.0,3.0,44.0,31.0,2.0,1.0,55.0,23.0,0.14163090128755365,0.0815450643776824,0.008583690987124463,0.02575107296137339,0.27896995708154504,0.31759656652360513,0.18454935622317598,0.22746781115879827,0.2317596566523605,0.15450643776824036,0.11158798283261803,0.09012875536480687,40.0,39.0,1
182,2011-usopen-1701,7.0,2.0,55.0,32.0,1.0,3.0,51.0,37.0,0.11524163568773234,0.048327137546468404,0.040892193308550186,0.022304832713754646,0.31226765799256506,0.35687732342007433,0.20446096654275092,0.18587360594795538,0.15613382899628253,0.15613382899628253,0.07063197026022305,0.07063197026022305,39.0,54.0,0
183,2011-wimbledon-1105,14.0,1.0,31.0,20.0,1.0,5.0,14.0,19.0,0.11888111888111888,0.11188811188811189,0.04195804195804196,0.006993006993006993,0.32167832167832167,0.34265734265734266,0.2867132867132867,0.20279720279720279,0.13986013986013987,0.14685314685314685,0.06993006993006994,0.06993006993006994,21.0,37.0,0
184,2011-wimbledon-1112,6.0,12.0,38.0,64.0,4.0,8.0,32.0,45.0,0.13428571428571429,0.045714285714285714,0.014285714285714285,0.011428571428571429,0.3171428571428571,0.35714285714285715,0.24857142857142858,0.2714285714285714,0.12571428571428572,0.16285714285714287,0.06571428571428571,0.07714285714285714,75.0,95.0,0
185,2011-wimbledon-1117,13.0,2.0,45.0,24.0,1.0,2.0,14.0,24.0,0.12903225806451613,0.10215053763440861,0.03763440860215054,0.005376344086021506,0.3172043010752688,0.2849462365591398,0.2849462365591398,0.16129032258064516,0.12903225806451613,0.24731182795698925,0.06451612903225806,0.11290322580645161,32.0,46.0,0
186,2011-wimbledon-1120,21.0,9.0,45.0,45.0,2.0,3.0,20.0,32.0,0.05603448275862069,0.10344827586206896,0.017241379310344827,0.01293103448275862,0.2974137931034483,0.2629310344827586,0.2413793103448276,0.1939655172413793,0.21982758620689655,0.1939655172413793,0.1206896551724138,0.1206896551724138,46.0,43.0,0
187,2011-wimbledon-1128,14.0,1.0,29.0,12.0,1.0,0.0,10.0,4.0,0.14736842105263157,0.06315789473684211,0.021052631578947368,0.0,0.28421052631578947,0.3263157894736842,0.2631578947368421,0.21052631578947367,0.15789473684210525,0.21052631578947367,0.09473684210526316,0.10526315789473684,17.0,22.0,0
188,2011-wimbledon-1132,2.0,30.0,40.0,42.0,1.0,1.0,34.0,10.0,0.15920398009950248,0.03482587064676617,0.0,0.014925373134328358,0.3681592039800995,0.32338308457711445,0.22885572139303484,0.2736318407960199,0.17412935323383086,0.11940298507462686,0.09950248756218906,0.05472636815920398,34.0,40.0,0
189,2011-wimbledon-1133,3.0,6.0,19.0,32.0,4.0,7.0,14.0,23.0,0.11170212765957446,0.0797872340425532,0.026595744680851064,0.010638297872340425,0.28191489361702127,0.28191489361702127,0.23404255319148937,0.20212765957446807,0.15425531914893617,0.21808510638297873,0.0851063829787234,0.09042553191489362,35.0,64.0,0
190,2011-wimbledon-1142,8.0,8.0,41.0,32.0,2.0,6.0,10.0,16.0,0.13366336633663367,0.13366336633663367,0.01485148514851485,0.0049504950495049506,0.32673267326732675,0.33663366336633666,0.25742574257425743,0.2376237623762376,0.14356435643564355,0.1485148514851485,0.09900990099009901,0.10396039603960396,52.0,50.0,0
191,2011-wimbledon-1148,4.0,12.0,16.0,53.0,1.0,1.0,13.0,23.0,0.06896551724137931,0.13218390804597702,0.0,0.017241379310344827,0.3505747126436782,0.3275862068965517,0.23563218390804597,0.29310344827586204,0.1781609195402299,0.12643678160919541,0.10344827586206896,0.09770114942528736,36.0,32.0,0
192,2011-wimbledon-1149,8.0,6.0,35.0,40.0,6.0,3.0,44.0,33.0,0.09395973154362416,0.09395973154362416,0.016778523489932886,0.016778523489932886,0.32550335570469796,0.28523489932885904,0.23154362416107382,0.20469798657718122,0.2214765100671141,0.1342281879194631,0.1040268456375839,0.06711409395973154,66.0,79.0,0
193,2011-wimbledon-1150,2.0,5.0,36.0,40.0,6.0,7.0,37.0,28.0,0.054945054945054944,0.09157509157509157,0.007326007326007326,0.02197802197802198,0.2783882783882784,0.32234432234432236,0.18315018315018314,0.23443223443223443,0.18315018315018314,0.16483516483516483,0.10622710622710622,0.10256410256410256,68.0,63.0,0
194,2011-wimbledon-1155,24.0,10.0,64.0,36.0,5.0,6.0,30.0,16.0,0.08695652173913043,0.03985507246376811,0.007246376811594203,0.007246376811594203,0.3804347826086957,0.31521739130434784,0.29347826086956524,0.23550724637681159,0.10144927536231885,0.15942028985507245,0.06159420289855073,0.12681159420289856,74.0,55.0,0
195,2011-wimbledon-1160,6.0,10.0,35.0,32.0,10.0,4.0,26.0,15.0,0.06372549019607843,0.10784313725490197,0.0,0.00980392156862745,0.24509803921568626,0.37745098039215685,0.20098039215686275,0.3137254901960784,0.18627450980392157,0.11764705882352941,0.10294117647058823,0.058823529411764705,54.0,41.0,0
196,2011-wimbledon-1161,17.0,6.0,45.0,47.0,3.0,5.0,31.0,50.0,0.04777070063694268,0.11464968152866242,0.01910828025477707,0.009554140127388535,0.28662420382165604,0.37261146496815284,0.2197452229299363,0.25477707006369427,0.1592356687898089,0.15286624203821655,0.09872611464968153,0.07643312101910828,69.0,71.0,0
197,2011-wimbledon-1164,9.0,9.0,22.0,25.0,2.0,1.0,21.0,6.0,0.072992700729927,0.058394160583941604,0.0,0.043795620437956206,0.32116788321167883,0.3284671532846715,0.21897810218978103,0.2773722627737226,0.2116788321167883,0.10948905109489052,0.058394160583941604,0.08759124087591241,41.0,21.0,0
198,2011-wimbledon-1201,9.0,4.0,38.0,16.0,0.0,10.0,7.0,25.0,0.12222222222222222,0.07222222222222222,0.027777777777777776,0.005555555555555556,0.3,0.3388888888888889,0.23333333333333334,0.2222222222222222,0.12777777777777777,0.17222222222222222,0.08333333333333333,0.08333333333333333,52.0,41.0,0
199,2011-wimbledon-1202,5.0,5.0,8.0,8.0,0.0,0.0,0.0,1.0,0.03333333333333333,0.13333333333333333,0.0,0.03333333333333333,0.43333333333333335,0.36666666666666664,0.3333333333333333,0.2,0.06666666666666667,0.1,0.0,0.1,6.0,6.0,0
200,2011-wimbledon-1203,30.0,1.0,75.0,22.0,3.0,7.0,25.0,19.0,0.09401709401709402,0.10256410256410256,0.02564102564102564,0.0,0.2863247863247863,0.34615384615384615,0.2564102564102564,0.2264957264957265,0.1111111111111111,0.2094017094017094,0.08547008547008547,0.09829059829059829,45.0,47.0,0
201,2011-wimbledon-1205,13.0,13.0,41.0,37.0,2.0,3.0,16.0,24.0,0.12560386473429952,0.07246376811594203,0.014492753623188406,0.004830917874396135,0.2946859903381642,0.3671497584541063,0.24154589371980675,0.27053140096618356,0.178743961352657,0.13043478260869565,0.1111111111111111,0.057971014492753624,42.0,46.0,0
202,2011-wimbledon-1206,12.0,12.0,42.0,48.0,3.0,11.0,13.0,44.0,0.08646616541353383,0.06015037593984962,0.018796992481203006,0.007518796992481203,0.2518796992481203,0.3533834586466165,0.19924812030075187,0.22932330827067668,0.16917293233082706,0.16917293233082706,0.09022556390977443,0.08646616541353383,61.0,56.0,0
203,2011-wimbledon-1208,7.0,10.0,11.0,42.0,4.0,1.0,14.0,9.0,0.07857142857142857,0.11428571428571428,0.007142857142857143,0.04285714285714286,0.37142857142857144,0.2714285714285714,0.22857142857142856,0.24285714285714285,0.12857142857142856,0.18571428571428572,0.02857142857142857,0.11428571428571428,32.0,31.0,1
204,2011-wimbledon-1209,6.0,0.0,23.0,24.0,3.0,5.0,19.0,18.0,0.07017543859649122,0.15204678362573099,0.023391812865497075,0.0,0.2631578947368421,0.28654970760233917,0.2222222222222222,0.19883040935672514,0.21052631578947367,0.1871345029239766,0.14035087719298245,0.11695906432748537,33.0,53.0,0
205,2011-wimbledon-1211,10.0,4.0,42.0,17.0,1.0,1.0,13.0,17.0,0.06451612903225806,0.07096774193548387,0.03870967741935484,0.012903225806451613,0.3096774193548387,0.2838709677419355,0.24516129032258063,0.18064516129032257,0.1870967741935484,0.2,0.10967741935483871,0.08387096774193549,34.0,31.0,0
206,2011-wimbledon-1212,4.0,13.0,42.0,35.0,0.0,2.0,29.0,18.0,0.11013215859030837,0.03524229074889868,0.01762114537444934,0.013215859030837005,0.3788546255506608,0.2555066079295154,0.2555066079295154,0.2026431718061674,0.1894273127753304,0.16299559471365638,0.10572687224669604,0.07929515418502203,47.0,55.0,0
207,2011-wimbledon-1216,8.0,15.0,33.0,39.0,2.0,0.0,11.0,6.0,0.10493827160493827,0.12345679012345678,0.0,0.024691358024691357,0.4012345679012346,0.2654320987654321,0.2654320987654321,0.24691358024691357,0.1728395061728395,0.1419753086419753,0.09259259259259259,0.10493827160493827,44.0,28.0,1
208,2011-wimbledon-1217,7.0,10.0,63.0,50.0,3.0,8.0,26.0,35.0,0.15358361774744028,0.10921501706484642,0.027303754266211604,0.010238907849829351,0.3037542662116041,0.3378839590443686,0.24232081911262798,0.22866894197952217,0.11604095563139932,0.20136518771331058,0.06143344709897611,0.09556313993174062,56.0,62.0,0
209,2011-wimbledon-1220,3.0,19.0,45.0,61.0,5.0,8.0,27.0,35.0,0.11572700296735905,0.12462908011869436,0.005934718100890208,0.011869436201780416,0.35014836795252224,0.3056379821958457,0.2314540059347181,0.22255192878338279,0.1394658753709199,0.1632047477744807,0.07418397626112759,0.09495548961424333,86.0,82.0,1
210,2011-wimbledon-1221,25.0,28.0,63.0,61.0,2.0,2.0,14.0,25.0,0.024734982332155476,0.08833922261484099,0.0035335689045936395,0.0,0.31802120141342755,0.36395759717314485,0.2826855123674912,0.303886925795053,0.1696113074204947,0.13074204946996468,0.10600706713780919,0.06713780918727916,60.0,59.0,0
211,2011-wimbledon-1223,7.0,13.0,46.0,37.0,9.0,7.0,25.0,28.0,0.11788617886178862,0.09349593495934959,0.016260162601626018,0.008130081300813009,0.25203252032520324,0.2926829268292683,0.1910569105691057,0.22357723577235772,0.18292682926829268,0.2032520325203252,0.13008130081300814,0.10569105691056911,56.0,53.0,0
212,2011-wimbledon-1224,0.0,11.0,10.0,38.0,1.0,0.0,9.0,10.0,0.09285714285714286,0.15,0.0,0.03571428571428571,0.3142857142857143,0.29285714285714287,0.17142857142857143,0.25,0.21428571428571427,0.16428571428571428,0.10714285714285714,0.12857142857142856,42.0,30.0,1
213,2011-wimbledon-1225,28.0,15.0,75.0,44.0,5.0,1.0,39.0,21.0,0.059190031152647975,0.059190031152647975,0.012461059190031152,0.006230529595015576,0.3146417445482866,0.26479750778816197,0.2554517133956386,0.19314641744548286,0.14953271028037382,0.24922118380062305,0.07476635514018691,0.1557632398753894,77.0,64.0,0
214,2011-wimbledon-1226,11.0,10.0,50.0,44.0,8.0,1.0,41.0,23.0,0.052083333333333336,0.03125,0.010416666666666666,0.020833333333333332,0.2777777777777778,0.3680555555555556,0.19444444444444445,0.2569444444444444,0.1840277777777778,0.13541666666666666,0.10416666666666667,0.0798611111111111,67.0,62.0,1
215,2011-wimbledon-1228,12.0,9.0,58.0,54.0,9.0,3.0,33.0,28.0,0.04778156996587031,0.11945392491467577,0.017064846416382253,0.017064846416382253,0.3378839590443686,0.2901023890784983,0.22525597269624573,0.19795221843003413,0.15017064846416384,0.17747440273037543,0.07849829351535836,0.10238907849829351,64.0,55.0,1
216,2011-wimbledon-1229,17.0,3.0,41.0,33.0,8.0,3.0,28.0,18.0,0.08823529411764706,0.08333333333333333,0.004901960784313725,0.014705882352941176,0.27450980392156865,0.3088235294117647,0.23039215686274508,0.24019607843137256,0.2107843137254902,0.14705882352941177,0.10294117647058823,0.09313725490196079,46.0,37.0,1
217,2011-wimbledon-1231,14.0,9.0,34.0,34.0,3.0,2.0,24.0,30.0,0.04017857142857143,0.09375,0.022321428571428572,0.013392857142857142,0.2544642857142857,0.3125,0.20535714285714285,0.21428571428571427,0.24107142857142858,0.16517857142857142,0.13839285714285715,0.08928571428571429,47.0,54.0,0
218,2011-wimbledon-1232,8.0,7.0,22.0,31.0,3.0,4.0,18.0,14.0,0.0875,0.09375,0.00625,0.03125,0.3125,0.4,0.1875,0.3,0.11875,0.11875,0.05625,0.075,44.0,30.0,1
219,2011-wimbledon-1301,7.0,17.0,30.0,36.0,1.0,6.0,3.0,22.0,0.042105263157894736,0.14210526315789473,0.015789473684210527,0.0,0.3473684210526316,0.3684210526315789,0.2894736842105263,0.3,0.1368421052631579,0.10526315789473684,0.09473684210526316,0.05789473684210526,49.0,49.0,0
220,2011-wimbledon-1302,12.0,11.0,45.0,40.0,0.0,0.0,19.0,24.0,0.0875,0.07083333333333333,0.008333333333333333,0.004166666666666667,0.3,0.3625,0.24166666666666667,0.25,0.16666666666666666,0.16666666666666666,0.10416666666666667,0.0875,51.0,60.0,0
221,2011-wimbledon-1304,2.0,16.0,12.0,36.0,4.0,1.0,10.0,8.0,0.032467532467532464,0.09740259740259741,0.0,0.032467532467532464,0.38311688311688313,0.23376623376623376,0.24025974025974026,0.2077922077922078,0.13636363636363635,0.2077922077922078,0.06493506493506493,0.14935064935064934,46.0,41.0,1
222,2011-wimbledon-1305,15.0,9.0,51.0,42.0,7.0,4.0,18.0,21.0,0.09465020576131687,0.18518518518518517,0.0205761316872428,0.012345679012345678,0.3004115226337449,0.34156378600823045,0.2345679012345679,0.23868312757201646,0.1646090534979424,0.1440329218106996,0.08641975308641975,0.06172839506172839,55.0,55.0,0
223,2011-wimbledon-1307,17.0,4.0,42.0,50.0,6.0,6.0,15.0,25.0,0.04888888888888889,0.2577777777777778,0.013333333333333334,0.02666666666666667,0.28444444444444444,0.3244444444444444,0.2222222222222222,0.21333333333333335,0.13777777777777778,0.19555555555555557,0.057777777777777775,0.12,48.0,44.0,1
224,2011-wimbledon-1308,28.0,23.0,57.0,40.0,3.0,6.0,8.0,16.0,0.10648148148148148,0.1111111111111111,0.009259259259259259,0.004629629629629629,0.32407407407407407,0.3194444444444444,0.2638888888888889,0.25,0.1527777777777778,0.1574074074074074,0.09259259259259259,0.09259259259259259,55.0,39.0,0
225,2011-wimbledon-1309,3.0,4.0,26.0,30.0,1.0,3.0,15.0,23.0,0.07027027027027027,0.05945945945945946,0.02702702702702703,0.005405405405405406,0.32432432432432434,0.2864864864864865,0.23243243243243245,0.1891891891891892,0.13513513513513514,0.22702702702702704,0.0918918918918919,0.10270270270270271,35.0,55.0,0
226,2011-wimbledon-1310,3.0,29.0,21.0,48.0,0.0,3.0,9.0,13.0,0.08053691275167785,0.10067114093959731,0.0,0.026845637583892617,0.3087248322147651,0.37583892617449666,0.2348993288590604,0.33557046979865773,0.20134228187919462,0.087248322147651,0.09395973154362416,0.06040268456375839,29.0,28.0,1
227,2011-wimbledon-1311,8.0,18.0,44.0,60.0,4.0,3.0,20.0,19.0,0.05976095617529881,0.10358565737051793,0.00398406374501992,0.00796812749003984,0.27091633466135456,0.3665338645418327,0.21912350597609562,0.3107569721115538,0.199203187250996,0.13147410358565736,0.10358565737051793,0.07171314741035857,57.0,50.0,1
228,2011-wimbledon-1312,5.0,14.0,23.0,36.0,3.0,0.0,13.0,14.0,0.08571428571428572,0.05714285714285714,0.005714285714285714,0.02857142857142857,0.29714285714285715,0.36,0.19428571428571428,0.28,0.17142857142857143,0.14857142857142858,0.09142857142857143,0.08,49.0,39.0,1
229,2011-wimbledon-1313,10.0,13.0,23.0,36.0,0.0,1.0,21.0,15.0,0.0670391061452514,0.07262569832402235,0.0,0.0223463687150838,0.2681564245810056,0.3854748603351955,0.2011173184357542,0.29608938547486036,0.16759776536312848,0.16759776536312848,0.061452513966480445,0.1005586592178771,45.0,38.0,1
230,2011-wimbledon-1314,19.0,7.0,39.0,25.0,0.0,1.0,10.0,13.0,0.07228915662650602,0.09036144578313253,0.03614457831325301,0.006024096385542169,0.3072289156626506,0.3433734939759036,0.25301204819277107,0.21084337349397592,0.16265060240963855,0.1746987951807229,0.08433734939759036,0.0783132530120482,35.0,43.0,0
231,2011-wimbledon-1316,14.0,10.0,40.0,38.0,4.0,4.0,23.0,33.0,0.050980392156862744,0.054901960784313725,0.00392156862745098,0.011764705882352941,0.27450980392156865,0.3137254901960784,0.2,0.23529411764705882,0.22745098039215686,0.14901960784313725,0.12941176470588237,0.09411764705882353,71.0,49.0,1
232,2011-wimbledon-1401,13.0,11.0,61.0,44.0,1.0,4.0,16.0,21.0,0.11029411764705882,0.12867647058823528,0.003676470588235294,0.003676470588235294,0.34558823529411764,0.36764705882352944,0.27205882352941174,0.27941176470588236,0.125,0.13970588235294118,0.06985294117647059,0.07720588235294118,73.0,56.0,0
233,2011-wimbledon-1402,23.0,7.0,42.0,31.0,2.0,3.0,12.0,18.0,0.09803921568627451,0.049019607843137254,0.00980392156862745,0.0,0.28431372549019607,0.30392156862745096,0.25980392156862747,0.22549019607843138,0.16176470588235295,0.22058823529411764,0.08823529411764706,0.1323529411764706,52.0,48.0,0
234,2011-wimbledon-1403,14.0,2.0,44.0,30.0,2.0,2.0,10.0,12.0,0.07865168539325842,0.11235955056179775,0.016853932584269662,0.0,0.3146067415730337,0.34831460674157305,0.25280898876404495,0.24157303370786518,0.19662921348314608,0.11235955056179775,0.12359550561797752,0.06179775280898876,40.0,41.0,0
235,2011-wimbledon-1404,27.0,28.0,80.0,80.0,8.0,6.0,27.0,20.0,0.1464088397790055,0.06906077348066299,0.008287292817679558,0.011049723756906077,0.35082872928176795,0.2596685082872928,0.26243093922651933,0.20718232044198895,0.13535911602209943,0.212707182320442,0.06629834254143646,0.1132596685082873,74.0,80.0,1
236,2011-wimbledon-1405,7.0,12.0,28.0,37.0,5.0,2.0,18.0,15.0,0.1358695652173913,0.10326086956521739,0.0,0.016304347826086956,0.33152173913043476,0.29347826086956524,0.22826086956521738,0.2717391304347826,0.19021739130434784,0.14130434782608695,0.13043478260869565,0.08152173913043478,45.0,40.0,1
237,2011-wimbledon-1406,6.0,14.0,35.0,54.0,6.0,1.0,23.0,25.0,0.08235294117647059,0.12549019607843137,0.00392156862745098,0.023529411764705882,0.34901960784313724,0.2784313725490196,0.22745098039215686,0.23529411764705882,0.17647058823529413,0.16470588235294117,0.08627450980392157,0.08627450980392157,65.0,52.0,1
238,2011-wimbledon-1407,10.0,13.0,37.0,28.0,0.0,6.0,8.0,21.0,0.06060606060606061,0.06060606060606061,0.024242424242424242,0.0,0.3696969696969697,0.28484848484848485,0.26666666666666666,0.20606060606060606,0.13333333333333333,0.1696969696969697,0.12121212121212122,0.09696969696969697,33.0,37.0,0
239,2011-wimbledon-1408,8.0,9.0,27.0,32.0,7.0,1.0,21.0,6.0,0.16774193548387098,0.0967741935483871,0.0,0.025806451612903226,0.2838709677419355,0.3225806451612903,0.2064516129032258,0.2709677419354839,0.2,0.13548387096774195,0.1032258064516129,0.1032258064516129,39.0,29.0,1
240,2011-wimbledon-1501,5.0,12.0,43.0,33.0,1.0,0.0,13.0,27.0,0.09170305676855896,0.09606986899563319,0.026200873362445413,0.013100436681222707,0.31004366812227074,0.2838427947598253,0.24017467248908297,0.21397379912663755,0.14410480349344978,0.25327510917030566,0.08733624454148471,0.10043668122270742,56.0,56.0,0
241,2011-wimbledon-1502,13.0,7.0,40.0,31.0,3.0,5.0,11.0,23.0,0.08743169398907104,0.16939890710382513,0.01639344262295082,0.0,0.2568306010928962,0.3442622950819672,0.2185792349726776,0.26229508196721313,0.18579234972677597,0.16393442622950818,0.13114754098360656,0.060109289617486336,37.0,40.0,0
242,2011-wimbledon-1503,18.0,17.0,63.0,57.0,4.0,1.0,22.0,11.0,0.13074204946996468,0.09187279151943463,0.01060070671378092,0.0035335689045936395,0.36042402826855124,0.36395759717314485,0.26148409893992935,0.2826855123674912,0.13780918727915195,0.1166077738515901,0.10247349823321555,0.08480565371024736,67.0,62.0,0
243,2011-wimbledon-1504,7.0,14.0,43.0,39.0,2.0,4.0,41.0,27.0,0.051181102362204724,0.07086614173228346,0.011811023622047244,0.023622047244094488,0.3700787401574803,0.27165354330708663,0.23228346456692914,0.2125984251968504,0.1889763779527559,0.14173228346456693,0.09448818897637795,0.07086614173228346,53.0,50.0,1
244,2011-wimbledon-1601,6.0,15.0,37.0,42.0,1.0,5.0,7.0,39.0,0.0967741935483871,0.07834101382488479,0.02304147465437788,0.004608294930875576,0.3225806451612903,0.30414746543778803,0.2626728110599078,0.22119815668202766,0.14746543778801843,0.1935483870967742,0.08755760368663594,0.10599078341013825,49.0,42.0,0
245,2011-wimbledon-1602,12.0,5.0,41.0,34.0,5.0,1.0,29.0,13.0,0.11023622047244094,0.0984251968503937,0.011811023622047244,0.023622047244094488,0.3543307086614173,0.3110236220472441,0.24015748031496062,0.24015748031496062,0.14960629921259844,0.15748031496062992,0.07874015748031496,0.11023622047244094,78.0,58.0,1
246,2011-wimbledon-1701,5.0,7.0,21.0,27.0,1.0,1.0,15.0,12.0,0.033707865168539325,0.10674157303370786,0.016853932584269662,0.028089887640449437,0.3595505617977528,0.38764044943820225,0.24157303370786518,0.2808988764044944,0.09550561797752809,0.1404494382022472,0.0449438202247191,0.07865168539325842,53.0,49.0,1
